col_0;col_1;col_2;Total Total;Total Españoles;Total Extranjeros;Hombres Total;Hombres Españoles;Hombres Extranjeros;Mujeres Total;Mujeres Españoles;Mujeres Extranjeros;Año;Mes
CHAMBERÍ;Total;;137891.0;;;;;;;;;2021;8
FUENCARRAL - EL PARDO;Total;;247294.0;;;;;;;;;2021;8
MONCLOA - ARAVACA;Total;;121074.0;;;;;;;;;2021;8
LATINA;Total;;238857.0;;;;;;;;;2021;8
CARABANCHEL;Total;;257369.0;;;;;;;;;2021;8
USERA;Total;;141661.0;;;;;;;;;2021;8
PUENTE DE VALLECAS;Total;;237444.0;;;;;;;;;2021;8
MORATALAZ;Total;;93054.0;;;;;;;;;2021;8
CIUDAD LINEAL;Total;;215572.0;;;;;;;;;2021;8
HORTALEZA;Total;;193909.0;;;;;;;;;2021;8
VILLAVERDE;Total;;154554.0;;;;;;;;;2021;8
VILLA DE VALLECAS;Total;;115087.0;;;;;;;;;2021;8
VICÁLVARO;Total;;78134.0;;;;;;;;;2021;8
SAN BLAS-CANILLEJAS;Total;;159874.0;;;;;;;;;2021;8
BARAJAS;Total;;50260.0;;;;;;;;;2021;8
CENTRO;Total;;141512.0;;;;;;;;;2021;9
ARGANZUELA;Total;;153692.0;;;;;;;;;2021;9
RETIRO;Total;;118301.0;;;;;;;;;2021;9
SALAMANCA;Total;;146375.0;;;;;;;;;2021;9
CHAMARTÍN;Total;;145078.0;;;;;;;;;2021;9
TETUÁN;Total;;158505.0;;;;;;;;;2021;9
CHAMBERÍ;Total;;138086.0;;;;;;;;;2021;9
FUENCARRAL - EL PARDO;Total;;247243.0;;;;;;;;;2021;9
MONCLOA - ARAVACA;Total;;121073.0;;;;;;;;;2021;9
LATINA;Total;;238646.0;;;;;;;;;2021;9
CARABANCHEL;Total;;257006.0;;;;;;;;;2021;9
USERA;Total;;141622.0;;;;;;;;;2021;9
PUENTE DE VALLECAS;Total;;237160.0;;;;;;;;;2021;9
MORATALAZ;Total;;92905.0;;;;;;;;;2021;9
CIUDAD LINEAL;Total;;215284.0;;;;;;;;;2021;9
HORTALEZA;Total;;194117.0;;;;;;;;;2021;9
VILLAVERDE;Total;;154660.0;;;;;;;;;2021;9
VILLA DE VALLECAS;Total;;115175.0;;;;;;;;;2021;9
VICÁLVARO;Total;;78409.0;;;;;;;;;2021;9
SAN BLAS-CANILLEJAS;Total;;159577.0;;;;;;;;;2021;9
BARAJAS;Total;;50275.0;;;;;;;;;2021;9
CENTRO;Total;;141959.0;;;;;;;;;2021;10
ARGANZUELA;Total;;153725.0;;;;;;;;;2021;10
RETIRO;Total;;118386.0;;;;;;;;;2021;10
SALAMANCA;Total;;146792.0;;;;;;;;;2021;10
CHAMARTÍN;Total;;145275.0;;;;;;;;;2021;10
TETUÁN;Total;;158610.0;;;;;;;;;2021;10
CHAMBERÍ;Total;;138356.0;;;;;;;;;2021;10
FUENCARRAL - EL PARDO;Total;;247306.0;;;;;;;;;2021;10
MONCLOA - ARAVACA;Total;;121078.0;;;;;;;;;2021;10
LATINA;Total;;238564.0;;;;;;;;;2021;10
CARABANCHEL;Total;;256881.0;;;;;;;;;2021;10
USERA;Total;;141463.0;;;;;;;;;2021;10
PUENTE DE VALLECAS;Total;;236794.0;;;;;;;;;2021;10
MORATALAZ;Total;;92822.0;;;;;;;;;2021;10
CIUDAD LINEAL;Total;;215115.0;;;;;;;;;2021;10
HORTALEZA;Total;;194163.0;;;;;;;;;2021;10
VILLAVERDE;Total;;154557.0;;;;;;;;;2021;10
VILLA DE VALLECAS;Total;;115221.0;;;;;;;;;2021;10
VICÁLVARO;Total;;78818.0;;;;;;;;;2021;10
SAN BLAS-CANILLEJAS;Total;;159653.0;;;;;;;;;2021;10
BARAJAS;Total;;50243.0;;;;;;;;;2021;10
CENTRO;Total;;142436.0;;;;;;;;;2021;11
ARGANZUELA;Total;;153982.0;;;;;;;;;2021;11
RETIRO;Total;;118546.0;;;;;;;;;2021;11
SALAMANCA;Total;;147206.0;;;;;;;;;2021;11
CHAMARTÍN;Total;;145477.0;;;;;;;;;2021;11
TETUÁN;Total;;159053.0;;;;;;;;;2021;11
CHAMBERÍ;Total;;138783.0;;;;;;;;;2021;11
FUENCARRAL - EL PARDO;Total;;247801.0;;;;;;;;;2021;11
MONCLOA - ARAVACA;Total;;121312.0;;;;;;;;;2021;11
LATINA;Total;;238985.0;;;;;;;;;2021;11
CARABANCHEL;Total;;257632.0;;;;;;;;;2021;11
USERA;Total;;142037.0;;;;;;;;;2021;11
PUENTE DE VALLECAS;Total;;237512.0;;;;;;;;;2021;11
MORATALAZ;Total;;92966.0;;;;;;;;;2021;11
CIUDAD LINEAL;Total;;215541.0;;;;;;;;;2021;11
HORTALEZA;Total;;194568.0;;;;;;;;;2021;11
VILLAVERDE;Total;;155047.0;;;;;;;;;2021;11
VILLA DE VALLECAS;Total;;115473.0;;;;;;;;;2021;11
VICÁLVARO;Total;;79435.0;;;;;;;;;2021;11
SAN BLAS-CANILLEJAS;Total;;159985.0;;;;;;;;;2021;11
BARAJAS;Total;;50359.0;;;;;;;;;2021;11
CENTRO;Total;;140183.0;;;;;;;;;2021;12
ARGANZUELA;Total;;153027.0;;;;;;;;;2021;12
RETIRO;Total;;117972.0;;;;;;;;;2021;12
SALAMANCA;Total;;145941.0;;;;;;;;;2021;12
CHAMARTÍN;Total;;144670.0;;;;;;;;;2021;12
TETUÁN;Total;;157856.0;;;;;;;;;2021;12
CHAMBERÍ;Total;;137729.0;;;;;;;;;2021;12
FUENCARRAL - EL PARDO;Total;;246859.0;;;;;;;;;2021;12
MONCLOA - ARAVACA;Total;;120746.0;;;;;;;;;2021;12
LATINA;Total;;237780.0;;;;;;;;;2021;12
CARABANCHEL;Total;;256283.0;;;;;;;;;2021;12
USERA;Total;;141220.0;;;;;;;;;2021;12
PUENTE DE VALLECAS;Total;;236336.0;;;;;;;;;2021;12
MORATALAZ;Total;;92659.0;;;;;;;;;2021;12
CIUDAD LINEAL;Total;;214613.0;;;;;;;;;2021;12
HORTALEZA;Total;;193797.0;;;;;;;;;2021;12
VILLAVERDE;Total;;154305.0;;;;;;;;;2021;12
VILLA DE VALLECAS;Total;;115108.0;;;;;;;;;2021;12
VICÁLVARO;Total;;79442.0;;;;;;;;;2021;12
SAN BLAS-CANILLEJAS;Total;;159291.0;;;;;;;;;2021;12
BARAJAS;Total;;50216.0;;;;;;;;;2021;12
CENTRO;Total;;140534.0;;;;;;;;;2022;1
ARGANZUELA;Total;;153433.0;;;;;;;;;2022;1
RETIRO;Total;;118138.0;;;;;;;;;2022;1
SALAMANCA;Total;;146173.0;;;;;;;;;2022;1
CHAMARTÍN;Total;;144940.0;;;;;;;;;2022;1
TETUÁN;Total;;158339.0;;;;;;;;;2022;1
CHAMBERÍ;Total;;137929.0;;;;;;;;;2022;1
FUENCARRAL - EL PARDO;Total;;247277.0;;;;;;;;;2022;1
MONCLOA - ARAVACA;Total;;120777.0;;;;;;;;;2022;1
LATINA;Total;;238317.0;;;;;;;;;2022;1
CARABANCHEL;Total;;257214.0;;;;;;;;;2022;1
USERA;Total;;141610.0;;;;;;;;;2022;1
PUENTE DE VALLECAS;Total;;237062.0;;;;;;;;;2022;1
MORATALAZ;Total;;92766.0;;;;;;;;;2022;1
CIUDAD LINEAL;Total;;215152.0;;;;;;;;;2022;1
HORTALEZA;Total;;194208.0;;;;;;;;;2022;1
VILLAVERDE;Total;;154800.0;;;;;;;;;2022;1
VILLA DE VALLECAS;Total;;115479.0;;;;;;;;;2022;1
VICÁLVARO;Total;;79821.0;;;;;;;;;2022;1
SAN BLAS-CANILLEJAS;Total;;159693.0;;;;;;;;;2022;1
BARAJAS;Total;;50252.0;;;;;;;;;2022;1
CENTRO;Total;;140359.0;;;;;;;;;2022;2
ARGANZUELA;Total;;153389.0;;;;;;;;;2022;2
RETIRO;Total;;118110.0;;;;;;;;;2022;2
SALAMANCA;Total;;146024.0;;;;;;;;;2022;2
CHAMARTÍN;Total;;144977.0;;;;;;;;;2022;2
TETUÁN;Total;;158455.0;;;;;;;;;2022;2
CHAMBERÍ;Total;;137914.0;;;;;;;;;2022;2
FUENCARRAL - EL PARDO;Total;;247308.0;;;;;;;;;2022;2
MONCLOA - ARAVACA;Total;;120713.0;;;;;;;;;2022;2
LATINA;Total;;238531.0;;;;;;;;;2022;2
CARABANCHEL;Total;;257353.0;;;;;;;;;2022;2
USERA;Total;;141655.0;;;;;;;;;2022;2
PUENTE DE VALLECAS;Total;;237460.0;;;;;;;;;2022;2
MORATALAZ;Total;;92725.0;;;;;;;;;2022;2
CIUDAD LINEAL;Total;;215314.0;;;;;;;;;2022;2
HORTALEZA;Total;;195994.0;;;;;;;;;2022;2
VILLAVERDE;Total;;155235.0;;;;;;;;;2022;2
VILLA DE VALLECAS;Total;;115660.0;;;;;;;;;2022;2
VICÁLVARO;Total;;80358.0;;;;;;;;;2022;2
SAN BLAS-CANILLEJAS;Total;;160015.0;;;;;;;;;2022;2
BARAJAS;Total;;48623.0;;;;;;;;;2022;2
CENTRO;Total;;140495.0;;;;;;;;;2022;3
ARGANZUELA;Total;;153518.0;;;;;;;;;2022;3
RETIRO;Total;;118306.0;;;;;;;;;2022;3
SALAMANCA;Total;;146015.0;;;;;;;;;2022;3
CHAMARTÍN;Total;;145028.0;;;;;;;;;2022;3
TETUÁN;Total;;158983.0;;;;;;;;;2022;3
CHAMBERÍ;Total;;138234.0;;;;;;;;;2022;3
FUENCARRAL - EL PARDO;Total;;247973.0;;;;;;;;;2022;3
MONCLOA - ARAVACA;Total;;120992.0;;;;;;;;;2022;3
LATINA;Total;;239611.0;;;;;;;;;2022;3
CARABANCHEL;Total;;258858.0;;;;;;;;;2022;3
USERA;Total;;142331.0;;;;;;;;;2022;3
PUENTE DE VALLECAS;Total;;238738.0;;;;;;;;;2022;3
MORATALAZ;Total;;92917.0;;;;;;;;;2022;3
CIUDAD LINEAL;Total;;216073.0;;;;;;;;;2022;3
HORTALEZA;Total;;196851.0;;;;;;;;;2022;3
VILLAVERDE;Total;;156219.0;;;;;;;;;2022;3
VILLA DE VALLECAS;Total;;116199.0;;;;;;;;;2022;3
VICÁLVARO;Total;;81058.0;;;;;;;;;2022;3
SAN BLAS-CANILLEJAS;Total;;160588.0;;;;;;;;;2022;3
BARAJAS;Total;;48702.0;;;;;;;;;2022;3
CENTRO;Total;;140678.0;;;;;;;;;2022;4
ARGANZUELA;Total;;153739.0;;;;;;;;;2022;4
RETIRO;Total;;118416.0;;;;;;;;;2022;4
SALAMANCA;Total;;146212.0;;;;;;;;;2022;4
CHAMARTÍN;Total;;145210.0;;;;;;;;;2022;4
TETUÁN;Total;;159505.0;;;;;;;;;2022;4
CHAMBERÍ;Total;;138377.0;;;;;;;;;2022;4
FUENCARRAL - EL PARDO;Total;;248604.0;;;;;;;;;2022;4
MONCLOA - ARAVACA;Total;;121218.0;;;;;;;;;2022;4
LATINA;Total;;240483.0;;;;;;;;;2022;4
CARABANCHEL;Total;;260017.0;;;;;;;;;2022;4
USERA;Total;;142878.0;;;;;;;;;2022;4
PUENTE DE VALLECAS;Total;;239595.0;;;;;;;;;2022;4
MORATALAZ;Total;;93123.0;;;;;;;;;2022;4
CIUDAD LINEAL;Total;;216808.0;;;;;;;;;2022;4
HORTALEZA;Total;;197262.0;;;;;;;;;2022;4
VILLAVERDE;Total;;156979.0;;;;;;;;;2022;4
VILLA DE VALLECAS;Total;;116476.0;;;;;;;;;2022;4
VICÁLVARO;Total;;81588.0;;;;;;;;;2022;4
SAN BLAS-CANILLEJAS;Total;;160987.0;;;;;;;;;2022;4
BARAJAS;Total;;48850.0;;;;;;;;;2022;4
CENTRO;Total;;141001.0;;;;;;;;;2022;5
ARGANZUELA;Total;;153937.0;;;;;;;;;2022;5
RETIRO;Total;;118519.0;;;;;;;;;2022;5
SALAMANCA;Total;;146268.0;;;;;;;;;2022;5
CHAMARTÍN;Total;;145185.0;;;;;;;;;2022;5
TETUÁN;Total;;159877.0;;;;;;;;;2022;5
CHAMBERÍ;Total;;138514.0;;;;;;;;;2022;5
FUENCARRAL - EL PARDO;Total;;248772.0;;;;;;;;;2022;5
MONCLOA - ARAVACA;Total;;121422.0;;;;;;;;;2022;5
LATINA;Total;;241229.0;;;;;;;;;2022;5
CARABANCHEL;Total;;261317.0;;;;;;;;;2022;5
USERA;Total;;143338.0;;;;;;;;;2022;5
PUENTE DE VALLECAS;Total;;240343.0;;;;;;;;;2022;5
MORATALAZ;Total;;93326.0;;;;;;;;;2022;5
CIUDAD LINEAL;Total;;217295.0;;;;;;;;;2022;5
HORTALEZA;Total;;197793.0;;;;;;;;;2022;5
VILLAVERDE;Total;;157619.0;;;;;;;;;2022;5
VILLA DE VALLECAS;Total;;116707.0;;;;;;;;;2022;5
VICÁLVARO;Total;;82027.0;;;;;;;;;2022;5
SAN BLAS-CANILLEJAS;Total;;161563.0;;;;;;;;;2022;5
BARAJAS;Total;;48839.0;;;;;;;;;2022;5
CENTRO;Total;;141072.0;;;;;;;;;2022;6
ARGANZUELA;Total;;154068.5;;;;;;;;;2022;6
RETIRO;Total;;118532.0;;;;;;;;;2022;6
SALAMANCA;Total;;146246.0;;;;;;;;;2022;6
CHAMARTÍN;Total;;145284.0;;;;;;;;;2022;6
TETUÁN;Total;;160163.0;;;;;;;;;2022;6
CHAMBERÍ;Total;;138636.0;;;;;;;;;2022;6
FUENCARRAL - EL PARDO;Total;;249079.5;;;;;;;;;2022;6
MONCLOA - ARAVACA;Total;;121645.5;;;;;;;;;2022;6
LATINA;Total;;241549.0;;;;;;;;;2022;6
CARABANCHEL;Total;;261906.5;;;;;;;;;2022;6
USERA;Total;;143516.5;;;;;;;;;2022;6
PUENTE DE VALLECAS;Total;;240825.5;;;;;;;;;2022;6
MORATALAZ;Total;;93360.0;;;;;;;;;2022;6
CIUDAD LINEAL;Total;;218071.5;;;;;;;;;2022;6
HORTALEZA;Total;;198179.0;;;;;;;;;2022;6
VILLAVERDE;Total;;157988.5;;;;;;;;;2022;6
VILLA DE VALLECAS;Total;;116923.5;;;;;;;;;2022;6
VICÁLVARO;Total;;82302.0;;;;;;;;;2022;6
SAN BLAS-CANILLEJAS;Total;;161760.0;;;;;;;;;2022;6
BARAJAS;Total;;48842.5;;;;;;;;;2022;6
CENTRO;Total;;141143.0;;;;;;;;;2022;7
ARGANZUELA;Total;;154200.0;;;;;;;;;2022;7
RETIRO;Total;;118545.0;;;;;;;;;2022;7
SALAMANCA;Total;;146224.0;;;;;;;;;2022;7
CHAMARTÍN;Total;;145383.0;;;;;;;;;2022;7
TETUÁN;Total;;160449.0;;;;;;;;;2022;7
CHAMBERÍ;Total;;138758.0;;;;;;;;;2022;7
FUENCARRAL - EL PARDO;Total;;249387.0;;;;;;;;;2022;7
MONCLOA - ARAVACA;Total;;121869.0;;;;;;;;;2022;7
LATINA;Total;;241869.0;;;;;;;;;2022;7
CARABANCHEL;Total;;262496.0;;;;;;;;;2022;7
USERA;Total;;143695.0;;;;;;;;;2022;7
PUENTE DE VALLECAS;Total;;241308.0;;;;;;;;;2022;7
MORATALAZ;Total;;93394.0;;;;;;;;;2022;7
CIUDAD LINEAL;Total;;218848.0;;;;;;;;;2022;7
HORTALEZA;Total;;198565.0;;;;;;;;;2022;7
VILLAVERDE;Total;;158358.0;;;;;;;;;2022;7
VILLA DE VALLECAS;Total;;117140.0;;;;;;;;;2022;7
VICÁLVARO;Total;;82577.0;;;;;;;;;2022;7
SAN BLAS-CANILLEJAS;Total;;161957.0;;;;;;;;;2022;7
BARAJAS;Total;;48846.0;;;;;;;;;2022;7
CENTRO;Total;;140024.0;;;;;;;;;2022;8
ARGANZUELA;Total;;153725.0;;;;;;;;;2022;8
RETIRO;Total;;118263.0;;;;;;;;;2022;8
SALAMANCA;Total;;145498.0;;;;;;;;;2022;8
CHAMARTÍN;Total;;144802.0;;;;;;;;;2022;8
TETUÁN;Total;;159930.0;;;;;;;;;2022;8
CHAMBERÍ;Total;;138195.0;;;;;;;;;2022;8
FUENCARRAL - EL PARDO;Total;;248875.0;;;;;;;;;2022;8
MONCLOA - ARAVACA;Total;;121626.0;;;;;;;;;2022;8
LATINA;Total;;241467.0;;;;;;;;;2022;8
CARABANCHEL;Total;;262037.0;;;;;;;;;2022;8
USERA;Total;;143414.0;;;;;;;;;2022;8
PUENTE DE VALLECAS;Total;;241102.0;;;;;;;;;2022;8
MORATALAZ;Total;;93294.0;;;;;;;;;2022;8
CIUDAD LINEAL;Total;;218566.0;;;;;;;;;2022;8
HORTALEZA;Total;;198350.0;;;;;;;;;2022;8
VILLAVERDE;Total;;158253.0;;;;;;;;;2022;8
VILLA DE VALLECAS;Total;;117029.0;;;;;;;;;2022;8
VICÁLVARO;Total;;82670.0;;;;;;;;;2022;8
SAN BLAS-CANILLEJAS;Total;;161713.0;;;;;;;;;2022;8
BARAJAS;Total;;48734.0;;;;;;;;;2022;8
CENTRO;Total;;140723.0;;;;;;;;;2022;9
ARGANZUELA;Total;;154118.0;;;;;;;;;2022;9
RETIRO;Total;;118444.0;;;;;;;;;2022;9
SALAMANCA;Total;;146447.0;;;;;;;;;2022;9
CHAMARTÍN;Total;;145368.0;;;;;;;;;2022;9
TETUÁN;Total;;160729.0;;;;;;;;;2022;9
CHAMBERÍ;Total;;138881.0;;;;;;;;;2022;9
FUENCARRAL - EL PARDO;Total;;249290.0;;;;;;;;;2022;9
MONCLOA - ARAVACA;Total;;122097.0;;;;;;;;;2022;9
LATINA;Total;;241978.0;;;;;;;;;2022;9
CARABANCHEL;Total;;262970.0;;;;;;;;;2022;9
USERA;Total;;143635.0;;;;;;;;;2022;9
PUENTE DE VALLECAS;Total;;241863.0;;;;;;;;;2022;9
MORATALAZ;Total;;93399.0;;;;;;;;;2022;9
CIUDAD LINEAL;Total;;219384.0;;;;;;;;;2022;9
HORTALEZA;Total;;198926.0;;;;;;;;;2022;9
VILLAVERDE;Total;;158870.0;;;;;;;;;2022;9
VILLA DE VALLECAS;Total;;117415.0;;;;;;;;;2022;9
VICÁLVARO;Total;;83029.0;;;;;;;;;2022;9
SAN BLAS-CANILLEJAS;Total;;162002.0;;;;;;;;;2022;9
BARAJAS;Total;;48808.0;;;;;;;;;2022;9
CENTRO;Total;;141405.0;;;;;;;;;2022;10
ARGANZUELA;Total;;154371.0;;;;;;;;;2022;10
RETIRO;Total;;118639.0;;;;;;;;;2022;10
SALAMANCA;Total;;147055.0;;;;;;;;;2022;10
CHAMARTÍN;Total;;145630.0;;;;;;;;;2022;10
TETUÁN;Total;;161166.0;;;;;;;;;2022;10
CHAMBERÍ;Total;;139374.0;;;;;;;;;2022;10
FUENCARRAL - EL PARDO;Total;;249603.0;;;;;;;;;2022;10
MONCLOA - ARAVACA;Total;;122360.0;;;;;;;;;2022;10
LATINA;Total;;242282.0;;;;;;;;;2022;10
CARABANCHEL;Total;;263539.0;;;;;;;;;2022;10
USERA;Total;;143803.0;;;;;;;;;2022;10
PUENTE DE VALLECAS;Total;;242531.0;;;;;;;;;2022;10
MORATALAZ;Total;;93446.0;;;;;;;;;2022;10
CIUDAD LINEAL;Total;;219846.0;;;;;;;;;2022;10
HORTALEZA;Total;;199141.0;;;;;;;;;2022;10
VILLAVERDE;Total;;159298.0;;;;;;;;;2022;10
VILLA DE VALLECAS;Total;;117674.0;;;;;;;;;2022;10
VICÁLVARO;Total;;83391.0;;;;;;;;;2022;10
SAN BLAS-CANILLEJAS;Total;;162141.0;;;;;;;;;2022;10
BARAJAS;Total;;48880.0;;;;;;;;;2022;10
CENTRO;Total;;139924.0;;;;;;;;;2022;11
ARGANZUELA;Total;;153732.0;;;;;;;;;2022;11
RETIRO;Total;;118186.0;;;;;;;;;2022;11
SALAMANCA;Total;;146033.0;;;;;;;;;2022;11
CHAMARTÍN;Total;;145030.0;;;;;;;;;2022;11
TETUÁN;Total;;160169.0;;;;;;;;;2022;11
CHAMBERÍ;Total;;138658.0;;;;;;;;;2022;11
FUENCARRAL - EL PARDO;Total;;248755.0;;;;;;;;;2022;11
MONCLOA - ARAVACA;Total;;122024.0;;;;;;;;;2022;11
LATINA;Total;;241738.0;;;;;;;;;2022;11
CARABANCHEL;Total;;262348.0;;;;;;;;;2022;11
USERA;Total;;142799.0;;;;;;;;;2022;11
PUENTE DE VALLECAS;Total;;241236.0;;;;;;;;;2022;11
MORATALAZ;Total;;93069.0;;;;;;;;;2022;11
CIUDAD LINEAL;Total;;219963.0;;;;;;;;;2022;11
HORTALEZA;Total;;198477.0;;;;;;;;;2022;11
VILLAVERDE;Total;;158913.0;;;;;;;;;2022;11
VILLA DE VALLECAS;Total;;117392.0;;;;;;;;;2022;11
VICÁLVARO;Total;;83498.0;;;;;;;;;2022;11
SAN BLAS-CANILLEJAS;Total;;161363.0;;;;;;;;;2022;11
BARAJAS;Total;;48728.0;;;;;;;;;2022;11
