Año;Mes;Distrito;Paro registrado
2023;Mayo;05. Chamartín;3.738
2023;Mayo;06. Tetuán;6.839
2023;Mayo;07. Chamberí;3.773
2023;Mayo;08. Fuencarral-El Pardo;7.536
2023;Mayo;09. Moncloa-Aravaca;3.450
2023;Mayo;10. Latina;11.486
2023;Mayo;11. Carabanchel;14.091
2023;Mayo;12. Usera;8.498
2023;Mayo;13. Puente de Vallecas;15.892
2023;Mayo;14. Moratalaz;4.436
2023;Mayo;15. Ciudad Lineal;8.965
2023;Mayo;16. Hortaleza;6.673
2023;Mayo;17. Villaverde;9.796
2023;Mayo;18. Villa de Vallecas;6.524
2023;Mayo;19. Vicálvaro;4.343
2023;Mayo;20. San Blas-Canillejas;7.872
2023;Mayo;21. Barajas;1.547
2023;Junio;01. Centro;6.300
2023;Junio;02. Arganzuela;5.453
2023;Junio;03. Retiro;3.212
2023;Junio;04. Salamanca;3.765
2023;Junio;05. Chamartín;3.726
2023;Junio;06. Tetuán;6.750
2023;Junio;07. Chamberí;3.721
2023;Junio;08. Fuencarral-El Pardo;7.528
2023;Junio;09. Moncloa-Aravaca;3.456
2023;Junio;10. Latina;11.364
2023;Junio;11. Carabanchel;13.944
2023;Junio;12. Usera;8.396
2023;Junio;13. Puente de Vallecas;15.657
2023;Junio;14. Moratalaz;4.366
2023;Junio;15. Ciudad Lineal;8.912
2023;Junio;16. Hortaleza;6.678
2023;Junio;17. Villaverde;9.673
2023;Junio;18. Villa de Vallecas;6.453
2023;Junio;19. Vicálvaro;4.322
2023;Junio;20. San Blas-Canillejas;7.675
2023;Junio;21. Barajas;1.545
2023;Julio;01. Centro;6.224
2023;Julio;02. Arganzuela;5.513
2023;Julio;03. Retiro;3.308
2023;Julio;04. Salamanca;3.831
2023;Julio;05. Chamartín;3.708
2023;Julio;06. Tetuán;6.646
2023;Julio;07. Chamberí;3.786
2023;Julio;08. Fuencarral-El Pardo;7.584
2023;Julio;09. Moncloa-Aravaca;3.514
2023;Julio;10. Latina;11.223
2023;Julio;11. Carabanchel;13.679
2023;Julio;12. Usera;8.204
2023;Julio;13. Puente de Vallecas;15.199
2023;Julio;14. Moratalaz;4.323
2023;Julio;15. Ciudad Lineal;8.861
2023;Julio;16. Hortaleza;6.717
2023;Julio;17. Villaverde;9.363
2023;Julio;18. Villa de Vallecas;6.386
2023;Julio;19. Vicálvaro;4.329
2023;Julio;20. San Blas-Canillejas;7.669
2023;Julio;21. Barajas;1.586
2023;Agosto;01. Centro;6.415
2023;Agosto;02. Arganzuela;5.601
2023;Agosto;03. Retiro;3.370
2023;Agosto;04. Salamanca;3.829
2023;Agosto;05. Chamartín;3.748
2023;Agosto;06. Tetuán;6.714
2023;Agosto;07. Chamberí;3.832
2023;Agosto;08. Fuencarral-El Pardo;7.598
2023;Agosto;09. Moncloa-Aravaca;3.547
2023;Agosto;10. Latina;11.329
2023;Agosto;11. Carabanchel;13.707
2023;Agosto;12. Usera;8.183
2023;Agosto;13. Puente de Vallecas;15.301
2023;Agosto;14. Moratalaz;4.354
2023;Agosto;15. Ciudad Lineal;8.905
2023;Agosto;16. Hortaleza;6.799
2023;Agosto;17. Villaverde;9.379
2023;Agosto;18. Villa de Vallecas;6.424
2023;Agosto;19. Vicálvaro;4.376
2023;Agosto;20. San Blas-Canillejas;7.744
2023;Agosto;21. Barajas;1.563
2023;Septiembre;01. Centro;6.315
2023;Septiembre;02. Arganzuela;5.537
2023;Septiembre;03. Retiro;3.271
2023;Septiembre;04. Salamanca;3.839
2023;Septiembre;05. Chamartín;3.696
2023;Septiembre;06. Tetuán;6.793
2023;Septiembre;07. Chamberí;3.863
2023;Septiembre;08. Fuencarral-El Pardo;7.641
2023;Septiembre;09. Moncloa-Aravaca;3.501
2023;Septiembre;10. Latina;11.493
2023;Septiembre;11. Carabanchel;13.955
2023;Septiembre;12. Usera;8.168
2023;Septiembre;13. Puente de Vallecas;15.453
2023;Septiembre;14. Moratalaz;4.442
2023;Septiembre;15. Ciudad Lineal;8.961
2023;Septiembre;16. Hortaleza;6.811
2023;Septiembre;17. Villaverde;9.529
2023;Septiembre;18. Villa de Vallecas;6.471
2023;Septiembre;19. Vicálvaro;4.423
2023;Septiembre;20. San Blas-Canillejas;7.766
2023;Septiembre;21. Barajas;1.545
2023;Octubre;01. Centro;6.297
2023;Octubre;02. Arganzuela;5.466
2023;Octubre;03. Retiro;3.218
2023;Octubre;04. Salamanca;3.819
2023;Octubre;05. Chamartín;3.683
2023;Octubre;06. Tetuán;6.786
2023;Octubre;07. Chamberí;3.818
2023;Octubre;08. Fuencarral-El Pardo;7.646
2023;Octubre;09. Moncloa-Aravaca;3.501
2023;Octubre;10. Latina;11.415
2023;Octubre;11. Carabanchel;14.121
2023;Octubre;12. Usera;8.269
2023;Octubre;13. Puente de Vallecas;15.500
2023;Octubre;14. Moratalaz;4.403
2023;Octubre;15. Ciudad Lineal;9.020
2023;Octubre;16. Hortaleza;6.770
2023;Octubre;17. Villaverde;9.588
2023;Octubre;18. Villa de Vallecas;6.465
2023;Octubre;19. Vicálvaro;4.381
2023;Octubre;20. San Blas-Canillejas;7.796
2023;Octubre;21. Barajas;1.572
2023;Noviembre;01. Centro;6.263
2023;Noviembre;02. Arganzuela;5.393
2023;Noviembre;03. Retiro;3.223
2023;Noviembre;04. Salamanca;3.810
2023;Noviembre;05. Chamartín;3.659
2023;Noviembre;06. Tetuán;6.700
2023;Noviembre;07. Chamberí;3.823
2023;Noviembre;08. Fuencarral-El Pardo;7.476
2023;Noviembre;09. Moncloa-Aravaca;3.413
2023;Noviembre;10. Latina;11.267
2023;Noviembre;11. Carabanchel;13.761
2023;Noviembre;12. Usera;8.149
2023;Noviembre;13. Puente de Vallecas;15.307
2023;Noviembre;14. Moratalaz;4.324
2023;Noviembre;15. Ciudad Lineal;8.937
2023;Noviembre;16. Hortaleza;6.671
2023;Noviembre;17. Villaverde;9.418
2023;Noviembre;18. Villa de Vallecas;6.330
2023;Noviembre;19. Vicálvaro;4.264
2023;Noviembre;20. San Blas-Canillejas;7.604
2023;Noviembre;21. Barajas;1.531
2023;Diciembre;01. Centro;6.257
2023;Diciembre;02. Arganzuela;5.389
2023;Diciembre;03. Retiro;3.194
2023;Diciembre;04. Salamanca;3.756
2023;Diciembre;05. Chamartín;3.694
2023;Diciembre;06. Tetuán;6.643
2023;Diciembre;07. Chamberí;3.813
2023;Diciembre;08. Fuencarral-El Pardo;7.421
2023;Diciembre;09. Moncloa-Aravaca;3.442
2023;Diciembre;10. Latina;11.154
2023;Diciembre;11. Carabanchel;13.620
2023;Diciembre;12. Usera;8.011
2023;Diciembre;13. Puente de Vallecas;15.141
2023;Diciembre;14. Moratalaz;4.189
2023;Diciembre;15. Ciudad Lineal;8.810
2023;Diciembre;16. Hortaleza;6.572
2023;Diciembre;17. Villaverde;9.292
2023;Diciembre;18. Villa de Vallecas;6.257
2023;Diciembre;19. Vicálvaro;4.219
2023;Diciembre;20. San Blas-Canillejas;7.576
2023;Diciembre;21. Barajas;1.490
2024;Enero;01. Centro;6.508
2024;Enero;02. Arganzuela;5.591
2024;Enero;03. Retiro;3.267
2024;Enero;04. Salamanca;3.934
2024;Enero;05. Chamartín;3.763
2024;Enero;06. Tetuán;6.919
2024;Enero;07. Chamberí;3.936
2024;Enero;08. Fuencarral-El Pardo;7.562
2024;Enero;09. Moncloa-Aravaca;3.484
2024;Enero;10. Latina;11.629
2024;Enero;11. Carabanchel;14.191
2024;Enero;12. Usera;8.314
2024;Enero;13. Puente de Vallecas;15.860
2024;Enero;14. Moratalaz;4.383
2024;Enero;15. Ciudad Lineal;9.109
2024;Enero;16. Hortaleza;6.655
2024;Enero;17. Villaverde;9.741
2024;Enero;18. Villa de Vallecas;6.479
2024;Enero;19. Vicálvaro;4.403
2024;Enero;20. San Blas-Canillejas;7.847
2024;Enero;21. Barajas;1.511
2024;Febrero;01. Centro;6.482
2024;Febrero;02. Arganzuela;5.508
2024;Febrero;03. Retiro;3.210
2024;Febrero;04. Salamanca;3.912
2024;Febrero;05. Chamartín;3.768
2024;Febrero;06. Tetuán;6.971
2024;Febrero;07. Chamberí;3.915
2024;Febrero;08. Fuencarral-El Pardo;7.537
2024;Febrero;09. Moncloa-Aravaca;3.501
2024;Febrero;10. Latina;11.690
2024;Febrero;11. Carabanchel;14.295
2024;Febrero;12. Usera;8.401
2024;Febrero;13. Puente de Vallecas;15.907
2024;Febrero;14. Moratalaz;4.411
2024;Febrero;15. Ciudad Lineal;9.148
2024;Febrero;16. Hortaleza;6.614
2024;Febrero;17. Villaverde;9.874
2024;Febrero;18. Villa de Vallecas;6.544
2024;Febrero;19. Vicálvaro;4.435
2024;Febrero;20. San Blas-Canillejas;7.797
2024;Febrero;21. Barajas;1.513
2024;Marzo;01. Centro;6.543
2024;Marzo;02. Arganzuela;5.536
2024;Marzo;03. Retiro;3.198
2024;Marzo;04. Salamanca;3.897
2024;Marzo;05. Chamartín;3.810
2024;Marzo;06. Tetuán;7.001
2024;Marzo;07. Chamberí;3.888
2024;Marzo;08. Fuencarral-El Pardo;7.594
2024;Marzo;09. Moncloa-Aravaca;3.472
2024;Marzo;10. Latina;11.704
2024;Marzo;11. Carabanchel;14.465
2024;Marzo;12. Usera;8.522
2024;Marzo;13. Puente de Vallecas;15.926
2024;Marzo;14. Moratalaz;4.415
2024;Marzo;15. Ciudad Lineal;9.210
2024;Marzo;16. Hortaleza;6.636
2024;Marzo;17. Villaverde;9.850
2024;Marzo;18. Villa de Vallecas;6.572
2024;Marzo;19. Vicálvaro;4.520
2024;Marzo;20. San Blas-Canillejas;7.890
2024;Marzo;21. Barajas;1.519
2024;Abril;01. Centro;6.199
2024;Abril;02. Arganzuela;5.386
2024;Abril;03. Retiro;3.125
2024;Abril;04. Salamanca;3.760
2024;Abril;05. Chamartín;3.718
2024;Abril;06. Tetuán;6.753
2024;Abril;07. Chamberí;3.872
2024;Abril;08. Fuencarral-El Pardo;7.402
2024;Abril;09. Moncloa-Aravaca;3.322
2024;Abril;10. Latina;11.397
2024;Abril;11. Carabanchel;14.024
2024;Abril;12. Usera;8.368
2024;Abril;13. Puente de Vallecas;15.776
2024;Abril;14. Moratalaz;4.314
2024;Abril;15. Ciudad Lineal;8.992
2024;Abril;16. Hortaleza;6.536
2024;Abril;17. Villaverde;9.620
2024;Abril;18. Villa de Vallecas;6.348
2024;Abril;19. Vicálvaro;4.420
2024;Abril;20. San Blas-Canillejas;7.771
2024;Abril;21. Barajas;1.475
2024;Mayo;01. Centro;6.205
2024;Mayo;02. Arganzuela;5.289
2024;Mayo;03. Retiro;3.052
2024;Mayo;04. Salamanca;3.712
2024;Mayo;05. Chamartín;3.609
2024;Mayo;06. Tetuán;6.628
2024;Mayo;07. Chamberí;3.695
2024;Mayo;08. Fuencarral-El Pardo;7.287
2024;Mayo;09. Moncloa-Aravaca;3.375
2024;Mayo;10. Latina;11.193
2024;Mayo;11. Carabanchel;13.692
2024;Mayo;12. Usera;8.108
2024;Mayo;13. Puente de Vallecas;15.307
2024;Mayo;14. Moratalaz;4.233
2024;Mayo;15. Ciudad Lineal;8.905
2024;Mayo;16. Hortaleza;6.405
2024;Mayo;17. Villaverde;9.396
2024;Mayo;18. Villa de Vallecas;6.307
2024;Mayo;19. Vicálvaro;4.367
2024;Mayo;20. San Blas-Canillejas;7.641
2024;Mayo;21. Barajas;1.436
2024;Junio;01. Centro;6.183
2024;Junio;02. Arganzuela;5.231
2024;Junio;03. Retiro;3.011
2024;Junio;04. Salamanca;3.701
2024;Junio;05. Chamartín;3.601
2024;Junio;06. Tetuán;6.589
2024;Junio;07. Chamberí;3.680
2024;Junio;08. Fuencarral-El Pardo;7.144
2024;Junio;09. Moncloa-Aravaca;3.337
2024;Junio;10. Latina;11.027
2024;Junio;11. Carabanchel;13.433
2024;Junio;12. Usera;7.925
2024;Junio;13. Puente de Vallecas;14.924
2024;Junio;14. Moratalaz;4.170
2024;Junio;15. Ciudad Lineal;8.725
2024;Junio;16. Hortaleza;6.334
2024;Junio;17. Villaverde;9.238
2024;Junio;18. Villa de Vallecas;6.259
2024;Junio;19. Vicálvaro;4.277
2024;Junio;20. San Blas-Canillejas;7.413
2024;Junio;21. Barajas;1.418
2024;Julio;01. Centro;6.269
2024;Julio;02. Arganzuela;5.398
2024;Julio;03. Retiro;3.049
2024;Julio;04. Salamanca;3.718
2024;Julio;05. Chamartín;3.651
2024;Julio;06. Tetuán;6.556
2024;Julio;07. Chamberí;3.753
2024;Julio;08. Fuencarral-El Pardo;7.274
2024;Julio;09. Moncloa-Aravaca;3.371
2024;Julio;10. Latina;11.016
2024;Julio;11. Carabanchel;13.414
2024;Julio;12. Usera;7.901
2024;Julio;13. Puente de Vallecas;14.700
2024;Julio;14. Moratalaz;4.119
2024;Julio;15. Ciudad Lineal;8.736
2024;Julio;16. Hortaleza;6.488
2024;Julio;17. Villaverde;9.090
2024;Julio;18. Villa de Vallecas;6.290
2024;Julio;19. Vicálvaro;4.290
2024;Julio;20. San Blas-Canillejas;7.375
2024;Julio;21. Barajas;1.440
2024;Agosto;01. Centro;6.307
2024;Agosto;02. Arganzuela;5.408
2024;Agosto;03. Retiro;3.118
2024;Agosto;04. Salamanca;3.686
2024;Agosto;05. Chamartín;3.728
2024;Agosto;06. Tetuán;6.574
2024;Agosto;07. Chamberí;3.818
2024;Agosto;08. Fuencarral-El Pardo;7.406
2024;Agosto;09. Moncloa-Aravaca;3.382
2024;Agosto;10. Latina;11.100
2024;Agosto;11. Carabanchel;13.381
2024;Agosto;12. Usera;7.995
2024;Agosto;13. Puente de Vallecas;14.670
2024;Agosto;14. Moratalaz;4.088
2024;Agosto;15. Ciudad Lineal;8.753
2024;Agosto;16. Hortaleza;6.598
2024;Agosto;17. Villaverde;9.067
2024;Agosto;18. Villa de Vallecas;6.299
2024;Agosto;19. Vicálvaro;4.254
2024;Agosto;20. San Blas-Canillejas;7.402
2024;Agosto;21. Barajas;1.443
2024;Septiembre;01. Centro;6.140
2024;Septiembre;02. Arganzuela;5.399
2024;Septiembre;03. Retiro;3.094
2024;Septiembre;04. Salamanca;3.708
2024;Septiembre;05. Chamartín;3.689
2024;Septiembre;06. Tetuán;6.539
2024;Septiembre;07. Chamberí;3.796
2024;Septiembre;08. Fuencarral-El Pardo;7.431
2024;Septiembre;09. Moncloa-Aravaca;3.355
2024;Septiembre;10. Latina;11.131
2024;Septiembre;11. Carabanchel;13.461
2024;Septiembre;12. Usera;8.009
2024;Septiembre;13. Puente de Vallecas;14.782
2024;Septiembre;14. Moratalaz;4.138
2024;Septiembre;15. Ciudad Lineal;8.833
2024;Septiembre;16. Hortaleza;6.585
2024;Septiembre;17. Villaverde;9.143
2024;Septiembre;18. Villa de Vallecas;6.304
2024;Septiembre;19. Vicálvaro;4.269
2024;Septiembre;20. San Blas-Canillejas;7.487
2024;Septiembre;21. Barajas;1.458
2024;Octubre;01. Centro;6.172
2024;Octubre;02. Arganzuela;5.290
2024;Octubre;03. Retiro;3.071
2024;Octubre;04. Salamanca;3.711
2024;Octubre;05. Chamartín;3.696
2024;Octubre;06. Tetuán;6.545
2024;Octubre;07. Chamberí;3.678
2024;Octubre;08. Fuencarral-El Pardo;7.393
2024;Octubre;09. Moncloa-Aravaca;3.369
2024;Octubre;10. Latina;11.042
2024;Octubre;11. Carabanchel;13.653
2024;Octubre;12. Usera;8.067
2024;Octubre;13. Puente de Vallecas;14.892
2024;Octubre;14. Moratalaz;4.163
2024;Octubre;15. Ciudad Lineal;8.807
2024;Octubre;16. Hortaleza;6.467
2024;Octubre;17. Villaverde;9.331
2024;Octubre;18. Villa de Vallecas;6.283
2024;Octubre;19. Vicálvaro;4.331
2024;Octubre;20. San Blas-Canillejas;7.556
2024;Octubre;21. Barajas;1.467
2024;Noviembre;01. Centro;6.062
2024;Noviembre;02. Arganzuela;5.265
2024;Noviembre;03. Retiro;3.061
2024;Noviembre;04. Salamanca;3.664
2024;Noviembre;05. Chamartín;3.667
2024;Noviembre;06. Tetuán;6.456
2024;Noviembre;07. Chamberí;3.725
2024;Noviembre;08. Fuencarral-El Pardo;7.343
2024;Noviembre;09. Moncloa-Aravaca;3.359
2024;Noviembre;10. Latina;10.898
2024;Noviembre;11. Carabanchel;13.441
2024;Noviembre;12. Usera;7.980
2024;Noviembre;13. Puente de Vallecas;14.655
2024;Noviembre;14. Moratalaz;4.058
2024;Noviembre;15. Ciudad Lineal;8.737
2024;Noviembre;16. Hortaleza;6.374
2024;Noviembre;17. Villaverde;9.125
2024;Noviembre;18. Villa de Vallecas;6.133
2024;Noviembre;19. Vicálvaro;4.223
2024;Noviembre;20. San Blas-Canillejas;7.508
2024;Noviembre;21. Barajas;1.459
2024;Diciembre;01. Centro;5.886
2024;Diciembre;02. Arganzuela;5.294
2024;Diciembre;03. Retiro;2.946
2024;Diciembre;04. Salamanca;3.570
2024;Diciembre;05. Chamartín;3.798
2024;Diciembre;06. Tetuán;6.200
2024;Diciembre;07. Chamberí;3.903
2024;Diciembre;08. Fuencarral-El Pardo;7.096
2024;Diciembre;09. Moncloa-Aravaca;3.339
2024;Diciembre;10. Latina;10.851
2024;Diciembre;11. Carabanchel;13.131
2024;Diciembre;12. Usera;7.940
2024;Diciembre;13. Puente de Vallecas;15.613
2024;Diciembre;14. Moratalaz;3.354
2024;Diciembre;15. Ciudad Lineal;8.724
2024;Diciembre;16. Hortaleza;6.223
2024;Diciembre;17. Villaverde;8.961
2024;Diciembre;18. Villa de Vallecas;5.294
2024;Diciembre;19. Vicálvaro;4.424
2024;Diciembre;20. San Blas-Canillejas;7.190
2024;Diciembre;21. Barajas;1.593
