,LOCATIONID,LOCATIONNAME,MUNICIPALITY,PRICE_SALE,PRICE_RENT,UNITPRICE_SALE,UNITPRICE_RENT,GROSS_YIELD,GROSS_YIELD_MA12,GROSS_YIELD_VOLATILITY,VIEWS_PER_AD_SALE,VIEWS_PER_AD_RENT,LEADS_PER_AD_SALE,LEADS_PER_AD_RENT,NET_HOUSEHOLD_INCOME,EFFORTRATE_SALE,EFFORTRATE_RENT,YEAR,MONTH,Edad media de la población,Población,Porcentaje de población de 65 y más años,Porcentaje de población menor de 18 años,Tamaño medio del hogar
1361,0-EU-ES-28-07-001-079-18,Villa de Vallecas,Madrid,186410.493748337,809.62703816146,2416.45366103118,11.2418072121519,5.58263080816767,5.39569795864706,0.113101065375528,50.6889742410757,196.83637202438,0.796914317841653,9.88328816830299,,,,2019,5,38.5,113067.0,12.5,20.8,2.6
1362,0-EU-ES-28-07-001-079-18,Villa de Vallecas,Madrid,186615.277770211,814.869657325902,2423.42403795454,11.2832756995756,5.58710759133963,5.4271185915727,0.109480337726825,48.9433930631192,192.462403199562,0.763421297651711,9.71444871207968,29799.5069964273,30.2108673608993,36.9906326827915,2019,6,38.5,113067.0,12.5,20.8,2.6
1363,0-EU-ES-28-07-001-079-18,Villa de Vallecas,Madrid,191515.538776717,810.473698624362,2414.16492595631,11.4394325385991,5.68615627653575,5.46481846898562,0.114195763692523,45.4661088969561,190.820757995032,0.64061680656691,9.53051159594931,,,,2019,7,38.5,113067.0,12.5,20.8,2.6
1364,0-EU-ES-28-07-001-079-18,Villa de Vallecas,Madrid,194660.323961093,826.581961944482,2416.26284405593,11.6018809422671,5.76189679238319,5.49941251198534,0.134302760542197,40.9651666785559,193.135722016801,0.559463098410981,10.4230239465433,,,,2019,8,38.5,113067.0,12.5,20.8,2.6
1365,0-EU-ES-28-07-001-079-18,Villa de Vallecas,Madrid,194193.023190741,845.368055994502,2416.87174202738,11.3792582910516,5.64991087934496,5.52509134176381,0.131126829900271,52.8480150438532,219.485952443631,0.813703138732539,12.4243781118153,30111.9530483592,30.2237399136767,37.5053187230856,2019,9,38.5,113067.0,12.5,20.8,2.6
1366,0-EU-ES-28-07-001-079-18,Villa de Vallecas,Madrid,192045.839927079,867.821361153639,2405.27378350554,11.0940279733143,5.53485164943449,5.54369306930556,0.114276188288406,57.0955052681525,206.660043212434,0.852550545642855,10.8861904050446,,,,2019,10,38.5,113067.0,12.5,20.8,2.6
1367,0-EU-ES-28-07-001-079-18,Villa de Vallecas,Madrid,192272.168569026,868.527803000257,2396.87389593581,11.1279747836299,5.57124417892759,5.56303674337848,0.0962320951303455,53.6280915208156,194.768802037226,0.785378638019588,10.1407047815598,,,,2019,11,38.5,113067.0,12.5,20.8,2.6
1368,0-EU-ES-28-07-001-079-18,Villa de Vallecas,Madrid,195249.746308237,867.911409078211,2384.84661674806,11.2323954470011,5.65188320361704,5.58262809608064,0.0880465019282932,48.6537790476686,167.917612392262,0.688214487115084,8.63762095932452,30621.625094033,29.8201794476626,35.9983522661766,2019,12,38.5,113067.0,12.5,20.8,2.6
1369,0-EU-ES-28-07-001-079-18,Villa de Vallecas,Madrid,199362.06875821,866.747485756663,2396.36835946451,11.2971996700168,5.65716015673378,5.59965049268793,0.08076329161986,62.2511707107966,214.833668143439,0.931695322500298,10.5377783522303,,,,2020,1,38.8,113019.0,12.6,20.6,2.6
1370,0-EU-ES-28-07-001-079-18,Villa de Vallecas,Madrid,201663.948474069,869.168864713195,2399.17466587317,11.2646537808351,5.6342644532229,5.61387084201969,0.0698449435382906,72.9312204989163,224.461800565271,1.11683968778332,10.0534805251477,,,,2020,2,38.8,113019.0,12.6,20.6,2.6
1371,0-EU-ES-28-07-001-079-18,Villa de Vallecas,Madrid,204794.087619136,869.996695938817,2407.79813855774,11.4032023136026,5.68313537467876,5.62863860919368,0.0639449044596469,52.1457476879714,157.981757939668,0.682823420535801,6.25597463107805,31738.651583401,30.171330985311,35.0906614779572,2020,3,38.8,113019.0,12.6,20.6,2.6
1372,0-EU-ES-28-07-001-079-18,Villa de Vallecas,Madrid,209558.073987951,878.043338608478,2407.98131220742,11.5234940103448,5.74264955558867,5.64524090999787,0.0655085167323547,54.3612774582686,179.637791199086,0.490034244574092,5.89682681231324,,,,2020,4,38.8,113019.0,12.6,20.6,2.6
1373,0-EU-ES-28-07-001-079-18,Villa de Vallecas,Madrid,202705.327855746,804.849866067114,2386.01873058966,11.519975509232,5.79373935076446,5.6628332885476,0.0741137919217389,76.3108562015349,262.27587379219,0.950939333075971,9.99026789528516,,,,2020,5,38.8,113019.0,12.6,20.6,2.6
1374,0-EU-ES-28-07-001-079-18,Villa de Vallecas,Madrid,193883.595500167,746.628279676483,2371.16746143113,11.3305068896033,5.7341408773034,5.67508606237792,0.0727226897388677,82.5225256668355,219.626531207974,1.14674101086022,8.12211302499545,31443.0138201429,30.0231175480435,35.617000640466,2020,6,38.8,113019.0,12.6,20.6,2.6
1375,0-EU-ES-28-07-001-079-18,Villa de Vallecas,Madrid,190284.078536414,727.410232716893,2366.31168002435,11.2290913822691,5.6944779390111,5.67577953425086,0.0728644858815783,68.2829645101152,172.698722015082,0.880418072420538,6.20313221463199,,,,2020,7,38.8,113019.0,12.6,20.6,2.6
1376,0-EU-ES-28-07-001-079-18,Villa de Vallecas,Madrid,187941.549538903,716.801439848832,2363.06002223387,11.168846662688,5.67172051032194,5.66826484407909,0.0680890632063101,62.4487351352784,161.460730422718,0.769002685138799,6.09729098572428,,,,2020,8,38.8,113019.0,12.6,20.6,2.6
1377,0-EU-ES-28-07-001-079-18,Villa de Vallecas,Madrid,186147.500131594,698.358960007113,2372.62820234777,10.9798774516751,5.55327334007589,5.66021171580667,0.0751339857697412,80.1031285839554,171.136398889215,1.11634503965295,6.24394476866377,30339.086294619,29.3303462393495,36.2523824426985,2020,9,38.8,113019.0,12.6,20.6,2.6
1378,0-EU-ES-28-07-001-079-18,Villa de Vallecas,Madrid,183299.490245173,691.995516008748,2385.35851220161,10.8049391033338,5.43563026592319,5.65194326718073,0.0920338091366728,84.4466838974838,149.7511135402,1.16224347954559,5.01918013092087,,,,2020,10,38.8,113019.0,12.6,20.6,2.6
1379,0-EU-ES-28-07-001-079-18,Villa de Vallecas,Madrid,181701.413403568,688.432791901971,2404.91055345721,10.7099173288289,5.34402444869281,5.63300828966116,0.124379097835501,84.5801490279323,148.019684730986,1.1269945754269,4.81003511738187,,,,2020,11,38.8,113019.0,12.6,20.6,2.6
1380,0-EU-ES-28-07-001-079-18,Villa de Vallecas,Madrid,180516.94421206,700.438587126253,2412.61868307043,10.7637051403758,5.35370394794955,5.60816001835554,0.14602720454881,77.3689747360618,124.913791215792,1.0524244169306,4.27152175920053,30683.7836056964,27.8809664869064,34.26751064989,2020,12,38.8,113019.0,12.6,20.6,2.6
1381,0-EU-ES-28-07-001-079-18,Villa de Vallecas,Madrid,180441.664658569,709.389200999464,2425.28886838637,10.8382786032538,5.36263308401606,5.58361609562906,0.159828279160155,85.8805298104925,148.611945074205,1.28262510556797,5.45747215293251,,,,2021,1,39.2,113429.0,13.0,20.4,2.6
1382,0-EU-ES-28-07-001-079-18,Villa de Vallecas,Madrid,180744.617614996,709.206849083143,2416.96586345357,10.8283714695128,5.37618092166528,5.56210913466593,0.168684727787153,131.208738669394,215.098231552567,1.77658658960549,6.03441234300601,,,,2021,2,39.2,113429.0,13.0,20.4,2.6
1383,0-EU-ES-28-07-001-079-18,Villa de Vallecas,Madrid,184464.114284074,712.263297111716,2422.9781958211,10.801775182319,5.34966853648891,5.53432023148344,0.17384653863984,164.310732925636,275.108255483516,1.73400889271327,5.67353857723977,30362.9106594811,29.6227745649869,34.8749592020163,2021,3,39.2,113429.0,13.0,20.4,2.6
1384,0-EU-ES-28-07-001-079-18,Villa de Vallecas,Madrid,188834.76850783,722.871024824059,2430.90299890912,10.8383304661942,5.35027377286116,5.50162224958948,0.168402673022811,166.061738036372,274.338255138796,1.73124000081748,5.65834557003176,,,,2021,4,39.2,113429.0,13.0,20.4,2.6
1385,0-EU-ES-28-07-001-079-18,Villa de Vallecas,Madrid,191280.523715611,735.591797847196,2441.40569184717,10.9304697804718,5.37254573476567,5.46652278158958,0.146303963664777,156.425789313688,266.097153150419,1.60132321639305,5.72448826661253,,,,2021,5,39.2,113429.0,13.0,20.4,2.6
1386,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,141186.849071006,598.682158229947,1639.94780411935,8.13428330578663,5.95210405015644,,,40.4960135932818,90.4779062241107,0.225860986725615,1.2677859221695,,,,2015,1,39.3,68994.0,14.5,22.2,2.7
1387,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,142750.332462155,602.139115574057,1653.89929418896,8.18562787299274,5.93914846091533,,,47.6885395670349,96.1340586560449,0.291093729821228,1.34797682877336,,,,2015,2,39.3,68994.0,14.5,22.2,2.7
1388,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,145348.926330181,602.013408034271,1668.46340579595,8.21162745693338,5.90600483899684,,,54.3360141787979,104.787850365245,0.339967210911987,1.50798435620596,28472.73665431,30.5536172881866,28.087195664063,2015,3,39.3,68994.0,14.5,22.2,2.7
1389,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,146627.951880355,609.838702385938,1680.5740102521,8.22860360118614,5.87556647977803,,,31.1455258524548,59.1935882633461,0.266184677815447,1.25735216892441,,,,2015,4,39.3,68994.0,14.5,22.2,2.7
1390,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,148579.479413563,621.623784240859,1686.49940819869,8.28772545525156,5.89699023785852,,,44.4179582589029,84.4761442769619,0.280291880949091,1.41961139637429,,,,2015,5,39.3,68994.0,14.5,22.2,2.7
1391,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,150244.818277663,629.480505477472,1697.7197796149,8.37789751456928,5.9217528936157,,,38.4373410061093,86.6463895689143,0.2503779972904,1.55448692420397,28171.4246748394,31.4282734466803,28.7400241206918,2015,6,39.3,68994.0,14.5,22.2,2.7
1392,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,150876.664612923,642.994066004447,1694.82048283669,8.4813949586516,6.00516341019619,,,33.6103020491912,82.5859507694959,0.219940595940391,1.63915825789011,,,,2015,7,39.3,68994.0,14.5,22.2,2.7
1393,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,152202.930483116,661.85019697232,1697.4549216147,8.58333379897671,6.06790815332769,,,45.334990589085,94.6226251215979,0.195140424671095,1.96297464059395,,,,2015,8,39.3,68994.0,14.5,22.2,2.7
1394,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,153480.244018506,699.405324483332,1699.22809347443,8.57341138027822,6.05456895153944,,,55.910723219537,132.659976007913,0.316035876466802,2.78670008514021,28423.6584069749,29.5633213432733,29.3801371064781,2015,9,39.3,68994.0,14.5,22.2,2.7
1395,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,153444.498654892,753.302432166501,1701.67828309154,8.50628808752575,5.99851676222031,,,52.7816546205203,125.003957511626,0.328284310799653,2.60674701907576,,,,2015,10,39.3,68994.0,14.5,22.2,2.7
1396,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,153550.794078272,774.861275239768,1698.53261899056,8.55989430813106,6.04749832585604,,,47.9866525307657,110.091137661598,0.316759989254492,2.28163219639961,,,,2015,11,39.3,68994.0,14.5,22.2,2.7
1397,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,154412.915808605,761.473422252579,1698.72921421452,8.71194779057951,6.15421060709162,5.98495276429601,0.080616097984868,40.4154767871072,92.8493797841991,0.252147736383492,1.99622306697625,27682.0547092198,27.3422709458865,30.3484589484877,2015,12,39.3,68994.0,14.5,22.2,2.7
1398,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,155266.195264782,751.102550220249,1703.17967128786,8.76713746785988,6.1770141687264,6.00369527417684,0.0955600282470615,51.3133092900575,128.013300029952,0.354934316537905,2.7984271593651,,,,2016,1,39.6,69359.0,14.6,22.0,2.7
1399,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,154873.879933932,751.404225448364,1709.11232697027,8.86046480996921,6.22109945857761,6.0271911906487,0.110323093376337,54.3834612275137,132.152642160692,0.4225518537296,2.86884911107664,,,,2016,2,39.6,69359.0,14.6,22.0,2.7
1400,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,155448.959549035,749.876954623224,1713.78931873526,8.99316700523752,6.29704030029149,6.05977747908992,0.126307902564027,46.4165925658971,113.77049945878,0.362556852582271,2.46896881107798,28679.6784107575,25.1082361367087,30.3048644442754,2016,3,39.6,69359.0,14.6,22.0,2.7
1401,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,157354.068230824,747.332244337942,1721.3927257617,8.9765215344688,6.25762249378399,6.09161548025708,0.123992369642075,53.0233916643733,134.355700069197,0.415188687199158,2.89323344415882,,,,2016,4,39.6,69359.0,14.6,22.0,2.7
1402,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,158895.967894417,758.179392620461,1734.46477970265,9.01155614680639,6.234699892852,6.11975795150654,0.114593292650607,47.474762997232,137.393884158311,0.380767178013895,3.08913046013509,,,,2016,5,39.6,69359.0,14.6,22.0,2.7
1403,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,159477.866646383,740.951918976683,1740.4509781081,9.03581612083815,6.22998262024723,6.14544376205917,0.101079925854832,44.5498293294876,140.081555832385,0.353411646928813,3.19865242011707,28680.9028608061,24.3937197362175,30.6575510943181,2016,6,39.6,69359.0,14.6,22.0,2.7
1404,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,158967.774484282,707.563261935777,1748.66127651475,9.14080852597469,6.27278157210175,6.1677452755513,0.0971141371570443,37.800054478658,130.094456769946,0.293010000042078,3.06406104661601,,,,2016,7,39.6,69359.0,14.6,22.0,2.7
1405,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,158720.391956996,746.617097244021,1753.97728045329,9.35592568195713,6.40094426733227,6.19549828505168,0.111185067937329,35.6381795307216,147.601228980311,0.289770377234619,3.90315644077651,,,,2016,8,39.6,69359.0,14.6,22.0,2.7
1406,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,157502.014217746,780.84272177693,1758.31237252829,9.30012475565987,6.34708023509191,6.21987422534772,0.10967041721182,51.9222695074525,201.530835681216,0.472633465265896,5.56006947381847,27911.178853644,25.059801478707,32.6510910106706,2016,9,39.6,69359.0,14.6,22.0,2.7
1407,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,156908.492750662,836.510428981972,1756.10152568314,9.29753072429521,6.35329831788289,6.24943935498626,0.0924864423563683,52.748136665518,183.278060780109,0.52843569954331,5.32722583145638,,,,2016,10,39.6,69359.0,14.6,22.0,2.7
1408,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,155811.286948445,827.135788289753,1741.92885960946,9.38221948066819,6.46333133221413,6.28409210551611,0.088130937380026,54.1984710360977,174.024194736642,0.542589849975987,4.77707347740863,,,,2016,11,39.6,69359.0,14.6,22.0,2.7
1409,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,157810.32273228,806.241539158645,1753.13766071594,9.47756891298437,6.48727304787733,6.31184730891491,0.0950323722910094,49.0689463505578,160.389772071645,0.47019387825472,4.21055697433254,27625.4434485748,24.2446426133327,33.3065378407453,2016,12,39.6,69359.0,14.6,22.0,2.7
1410,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,161147.409325516,805.001585850157,1765.51439217294,9.56388571948924,6.50046406546816,6.33880146697673,0.0987639470811858,55.9360088619397,173.385607959832,0.624060433515237,4.85956305160243,,,,2017,1,40.0,70262.0,14.6,21.4,2.7
1411,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,161589.220717277,817.229148183425,1768.11902829517,9.55819618712628,6.48702674480622,6.36096207416245,0.0996977377681643,69.3360751365263,196.198306735088,0.765096984475424,4.91142402010012,,,,2017,2,40.0,70262.0,14.6,21.4,2.7
1412,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,170931.373973405,896.444731469788,1801.11693981072,9.9894327915113,6.65549198103335,6.3908330475576,0.126237289538632,60.3426933754368,148.383813924179,0.634457292575427,3.73427080222182,27927.0210092989,24.2673249911054,34.1837469317449,2017,3,40.0,70262.0,14.6,21.4,2.7
1413,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,175890.428321099,903.173187524373,1829.45649882544,10.0298609903883,6.57891193160008,6.41760716737561,0.129182239595333,54.6579657014827,144.889633956002,0.613238306653058,3.54860799014648,,,,2017,4,40.0,70262.0,14.6,21.4,2.7
1414,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,169994.206485366,820.994367272407,1840.1211720101,9.61484408524287,6.27013757452063,6.42056030751466,0.125314328000071,57.8149072853898,171.250422723137,0.706809043463896,4.51036977399998,,,,2017,5,40.0,70262.0,14.6,21.4,2.7
1415,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,166566.212678247,790.46632782333,1846.91534744303,9.56132524268239,6.21229895950754,6.41908666911969,0.12762936068079,58.3294342112917,169.975079406973,0.70041645136831,4.64336756082865,28198.0084892065,24.6252383958287,34.1340082838502,2017,6,40.0,70262.0,14.6,21.4,2.7
1416,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,167898.247165423,794.83604327866,1866.87440705155,9.8030810378861,6.30127940102962,6.42146148819701,0.12512551641828,55.6700528275099,164.716411699355,0.634257141493169,4.4725181720154,,,,2017,7,40.0,70262.0,14.6,21.4,2.7
1417,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,166270.070090644,816.506923650186,1878.11021719895,10.037160955253,6.4131449986291,6.42247821580508,0.125004180307976,45.6693118430823,160.712547203875,0.531499240049205,5.219837123174,,,,2017,8,40.0,70262.0,14.6,21.4,2.7
1418,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,168701.560201216,903.646782428416,1895.82456336652,10.1079640860227,6.39803763365536,6.42672466568537,0.123223590698156,64.4032114315102,198.193997983827,0.77152076032004,6.48712217416767,28247.0703604733,25.453953724031,34.9236535401409,2017,9,40.0,70262.0,14.6,21.4,2.7
1419,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,163483.287681264,902.069228866927,1907.63535164144,9.88865518558962,6.22046881889509,6.41565554076972,0.134749266887724,71.7873132522311,210.423160132126,0.941985410553436,6.29145768121988,,,,2017,10,40.0,70262.0,14.6,21.4,2.7
1420,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,162667.197313709,879.85498124171,1929.62339356904,9.94596064171786,6.18522391977541,6.39247992306649,0.14783685233908,76.2915944437983,196.775872699626,1.05564058650526,6.11484532595064,,,,2017,11,40.0,70262.0,14.6,21.4,2.7
1421,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,169596.323696575,895.300773677834,1960.93149099436,10.0632583771074,6.15825188589597,6.36506149290138,0.157883029499432,64.6100755983777,149.629535534742,0.803950638969184,4.17912240618842,28275.426853568,25.4008302538958,34.786937405337,2017,12,40.0,70262.0,14.6,21.4,2.7
1422,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,167531.721774585,810.745903658002,1975.32788132839,9.98868420787054,6.06806655378342,6.32902836692765,0.171613935730242,89.9311834807846,222.648320924231,1.35476666223888,7.20987194085283,,,,2018,1,40.3,71337.0,14.5,20.9,2.7
1423,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,173500.484007962,813.057649370692,2018.44106202071,10.1195342031626,6.01624752502708,6.28979676527939,0.184349093677179,99.8176049591044,220.675354224581,1.49160037560638,6.63984897671902,,,,2018,2,40.3,71337.0,14.5,20.9,2.7
1424,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,179855.594242579,812.793676675239,2069.89237463699,10.1961722744518,5.91113184398682,6.22776675385884,0.175901611719274,97.3066682124933,208.306470555564,1.51932259223346,5.63541994908369,28757.3456306008,26.3964192396411,34.5616930161968,2018,3,40.3,71337.0,14.5,20.9,2.7
1425,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,183421.860863433,817.892683892183,2117.94004080951,10.2009336267056,5.77972941451542,6.16116821076846,0.181545828548219,88.6580107113182,181.543479974365,1.4327939018721,5.30056217666521,,,,2018,4,40.3,71337.0,14.5,20.9,2.7
1426,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,184043.896675097,806.567903748446,2153.23676071046,10.2185104517605,5.69478134771703,6.11322185853482,0.218625022553736,79.3022814815396,162.788519127343,1.41701427437442,5.45794235732848,,,,2018,5,40.3,71337.0,14.5,20.9,2.7
1427,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,181897.289117907,791.185922619898,2183.84084201687,10.2628153477955,5.63932049461114,6.06547365312679,0.2518217529647,74.6522528203164,158.282308958444,1.36215495998937,5.51530809728789,29630.034310716,27.1980766016883,33.9362345748778,2018,6,40.3,71337.0,14.5,20.9,2.7
1428,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,181496.520521045,793.077070428162,2204.74728544314,10.314945122199,5.61421902109337,6.00821862146543,0.269205477837999,63.3117508023902,140.978512265656,1.10826633359954,4.93563008528405,,,,2018,7,40.3,71337.0,14.5,20.9,2.7
1429,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,185164.066773787,825.714817550083,2214.00281311822,10.4901351876025,5.6857029045025,5.94759844695488,0.252588667872109,57.1166773633613,142.527232544681,0.931057772494656,5.87596360139006,,,,2018,8,40.3,71337.0,14.5,20.9,2.7
1430,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,181803.368595245,854.658331582723,2214.64205075198,10.3943491320642,5.63216026456362,5.88377533286391,0.226078439362752,78.1728352927571,169.310760022737,1.39305135385382,6.61745897579974,29663.825542329,28.3526428728679,34.4456124787964,2018,9,40.3,71337.0,14.5,20.9,2.7
1431,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,178823.001361109,873.291219055235,2209.26245090823,10.2260723186574,5.55447216212097,5.82827561146606,0.218222549774113,75.737098541055,149.558539337129,1.26331880985888,5.35612450018843,,,,2018,10,40.3,71337.0,14.5,20.9,2.7
1432,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,179140.61705642,887.240006680447,2220.6207448312,10.242359379466,5.53486284588117,5.77407885530821,0.203077257553581,72.1236340400339,140.595974582454,1.1637897811478,5.14224682778935,,,,2018,11,40.3,71337.0,14.5,20.9,2.7
1433,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,180722.423885512,882.853402482648,2223.1139169861,10.308066602854,5.56412329071941,5.7245681390435,0.173676221697228,64.5917506858746,125.069974684873,0.986717102218608,4.77043121484926,29002.1310123279,28.2313766823962,34.7779732469582,2018,12,40.3,71337.0,14.5,20.9,2.7
1434,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,183251.89409353,883.586716405184,2235.58501908743,10.3484304806624,5.55475030954716,5.68179178535714,0.144582818500289,78.4182010756343,161.853863170633,1.32447591423061,6.35079159526552,,,,2019,1,40.5,73106.0,14.4,20.4,2.7
1435,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,185107.437868173,875.167158335023,2246.05143359057,10.4133672778143,5.56355947441542,5.6440677811395,0.106415588021619,84.4424409513767,163.071662303027,1.45510101764685,6.19605833283962,,,,2019,2,40.5,73106.0,14.4,20.4,2.7
1436,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,185551.921426376,888.686116913409,2252.44109339682,10.5197707557787,5.60446394977508,5.61851212328852,0.069701433810942,80.0743211580958,156.12134122074,1.36532571404909,5.85307794739975,29586.8549489112,28.9942370372561,34.6969549521627,2019,3,40.5,73106.0,14.4,20.4,2.7
1437,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,188682.801944456,888.762909821185,2263.32896907657,10.6384278183562,5.64041443221397,5.60690254143007,0.0509663172743103,69.1841412078675,156.882485345498,1.06795136069362,5.89666816901852,,,,2019,4,40.5,73106.0,14.4,20.4,2.7
1438,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,190654.145077583,907.764179226383,2271.50501321781,10.7478169776099,5.67790090626368,5.60549583797562,0.0487041437298508,63.0089317378822,176.321009965726,0.971789417546151,6.89124735377888,,,,2019,5,40.5,73106.0,14.4,20.4,2.7
1439,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,191973.830049392,911.835086353786,2286.49219477159,10.8230548461101,5.68017063212828,5.60890001610205,0.0522480300569216,59.6052055691792,173.218757748096,0.905739621843725,6.85349697413828,30188.2244708068,28.0387053231493,34.9163050488771,2019,6,40.5,73106.0,14.4,20.4,2.7
1440,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,198098.672293504,905.191937057037,2285.84804137321,11.0075127065056,5.77860601786614,5.62259893249978,0.0702840612758271,54.2774187020358,172.508796708366,0.7396933938726,6.79928594533964,,,,2019,7,40.5,73106.0,14.4,20.4,2.7
1441,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,202496.577144023,921.339921494347,2296.36650952213,11.2007793782154,5.85313154416955,5.6365513191387,0.094032501419656,47.8721884821486,175.411364418436,0.627191091448729,7.52316000337604,,,,2019,8,40.5,73106.0,14.4,20.4,2.7
1442,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,203194.453886691,940.307436544977,2305.91494452965,11.0238289194986,5.73680947546686,5.64527208671397,0.0979902762963488,60.3662799720328,200.296670205995,0.883312512754518,9.07647567147859,30944.7412603749,27.9610638627203,35.2450358888308,2019,9,40.5,73106.0,14.4,20.4,2.7
1443,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,201994.644583624,963.460266805169,2302.93229289706,10.7809765052505,5.61769525148556,5.65054067749436,0.0946079145443369,63.8751110790198,189.397041401892,0.898259345763777,8.03970900707002,,,,2019,10,40.5,73106.0,14.4,20.4,2.7
1444,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,203322.643613387,962.331003666911,2303.37639590535,10.8492314794601,5.65217122068966,5.66031637539506,0.0879784143242448,58.6725949138485,179.287385381631,0.800904046200095,7.57413871855373,,,,2019,11,40.5,73106.0,14.4,20.4,2.7
1445,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,207619.824206304,959.647653392422,2300.69317955833,10.9883562779078,5.73132812782134,5.67425011182022,0.0848244205983863,51.9822667161387,155.271317157335,0.677483021695402,6.52724572610634,31799.7474243581,27.6047720852009,33.8073528051164,2019,12,40.5,73106.0,14.4,20.4,2.7
1446,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,213121.709663594,956.39412150819,2320.07242805907,11.0831080230154,5.73246311915564,5.68905951262093,0.0778989298241214,65.0048603859595,199.377227521693,0.886572761713899,8.04271158442348,,,,2020,1,40.7,74158.0,14.2,20.0,2.7
1447,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,216919.590087281,956.372948607402,2325.8194369497,11.0107508398956,5.6809659417084,5.69884338489535,0.0683041455753537,75.1424181237428,206.964893419242,1.05864841435152,7.60164767738107,,,,2020,2,40.7,74158.0,14.2,20.0,2.7
1448,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,221628.609085425,954.675702089879,2337.17863206254,11.1060378319591,5.70227932752824,5.70699466637478,0.0621104412078727,53.0347941776989,144.731551816839,0.644905988306736,4.68757429481546,32520.4593697101,28.548406877503,33.4661864263114,2020,3,40.7,74158.0,14.2,20.0,2.7
1449,0-EU-ES-28-07-001-079-19,Vicálvaro,Madrid,228191.145540793,960.863863096708,2340.42839471602,11.1819570812309,5.73328734507393,5.71473407577977,0.0590424132590208,54.540541487662,163.433045859685,0.461060066364746,4.37482788643221,,,,2020,4,40.7,74158.0,14.2,20.0,2.7
