Ano,Distrito,Precio_venta,Precio_alquiler,Esperanza_vida,Renta_media_persona,Edad_media,Mayores_65anos%,Menores_18anos%,Tamano_vivienda_personas,Paro_registrado%,Apartamentos_turisticos,Superficie_distrito_ha,Densidad_poblacion,Zonas_verdes%
2011,CENTRO,3860.8,15.01,83.2,,,,,,,,522.82,,0.06264106193336139
2011,ARGANZUELA,3381.3,11.99,84.6,,,,,,,,646.22,,0.1365633994614837
2011,RETIRO,3762.1,12.709999999999999,85.2,,,,,,,,546.62,,0.06516409937433683
2011,SALAMANCA,4546.6,14.8,84.8,,,,,,,,539.24,,0.05722869223351383
2011,CHAMARTIN,4507.0,13.559999999999999,84.9,,,,,,,,917.55,,0.05888507438286742
2011,TETUAN,3279.7,12.48,84.0,,,,,,,,537.47,,0.11915083632574842
2011,CHAMBERI,4301.2,14.52,84.3,,,,,,,,467.92,,0.02175585570182937
2011,FUENCARRALELPARDO,3347.8,10.81,84.1,,,,,,,,23783.84,,0.014479579411903207
2011,MONCLOAARAVACA,3573.1,12.18,83.8,,,,,,,,4653.11,,0.04265964054148731
2011,LATINA,2317.4,9.48,84.4,,,,,,,,2542.72,,0.10877328215454317
2011,CARABANCHEL,2337.4,9.85,83.1,,,,,,,,1404.83,,0.16386324323939552
2011,USERA,2234.1,9.92,82.2,,,,,,,,777.77,,0.21677359630739165
2011,PUENTEDEVALLECAS,2104.8,9.82,82.8,,,,,,,,1496.86,,0.1797028446214075
2011,MORATALAZ,2465.2,9.11,84.0,,,,,,,,610.32,,0.19126032245379473
2011,CIUDADLINEAL,3117.9,11.17,83.8,,,,,,,,1142.57,,0.11127545795881216
2011,HORTALEZA,3431.4,11.540000000000001,83.9,,,,,,,,2762.61,,0.11301269451714138
2011,VILLAVERDE,1967.6,8.95,83.6,,,,,,,,2018.76,,0.10653569517921892
2011,VILLADEVALLECAS,2512.5,9.95,83.5,,,,,,,,5146.72,,0.05397612459974508
2011,VICALVARO,2430.1,8.879999999999999,84.4,,,,,,,,3526.67,,0.04538559037278793
2011,SANBLASCANILLEJAS,2713.3,10.540000000000001,83.6,,,,,,,,2229.24,,0.07174193895677451
2011,BARAJAS,3155.5,10.790000000000001,83.8,,,,,,,,4171.65,,0.02343676962353026
2012,CENTRO,3571.1666666666665,14.258333333333333,83.1,,,,,,,,522.82,,0.06264106193336139
2012,ARGANZUELA,3085.5,11.591666666666667,84.6,,,,,,,,646.22,,0.1365633994614837
2012,RETIRO,3485.9166666666665,12.366666666666667,84.9,,,,,,,,546.62,,0.06516409937433683
2012,SALAMANCA,4247.5,14.183333333333332,85.2,,,,,,,,539.24,,0.05722869223351383
2012,CHAMARTIN,4217.0,12.941666666666668,84.3,,,,,,,,917.55,,0.05888507438286742
2012,TETUAN,2984.75,12.133333333333333,83.6,,,,,,,,537.47,,0.11915083632574842
2012,CHAMBERI,4000.0,13.950000000000001,84.4,,,,,,,,467.92,,0.02175585570182937
2012,FUENCARRALELPARDO,3084.8333333333335,10.358333333333333,84.0,,,,,,,,23783.84,,0.014479579411903207
2012,MONCLOAARAVACA,3333.0,11.566666666666668,83.7,,,,,,,,4653.11,,0.04265964054148731
2012,LATINA,2040.5833333333333,9.258333333333333,84.4,,,,,,,,2542.72,,0.10877328215454317
2012,CARABANCHEL,2058.1666666666665,9.450000000000001,83.4,,,,,,,,1404.83,,0.16386324323939552
2012,USERA,1921.25,8.941666666666666,82.9,,,,,,,,777.77,,0.21677359630739165
2012,PUENTEDEVALLECAS,1747.5,9.408333333333333,83.0,,,,,,,,1496.86,,0.1797028446214075
2012,MORATALAZ,2198.0833333333335,8.941666666666666,83.9,,,,,,,,610.32,,0.19126032245379473
2012,CIUDADLINEAL,2828.0,10.825000000000001,84.6,,,,,,,,1142.57,,0.11127545795881216
2012,HORTALEZA,3186.3333333333335,11.016666666666666,84.1,,,,,,,,2762.61,,0.11301269451714138
2012,VILLAVERDE,1728.3333333333333,8.549999999999999,83.3,,,,,,,,2018.76,,0.10653569517921892
2012,VILLADEVALLECAS,2342.9166666666665,9.308333333333332,83.2,,,,,,,,5146.72,,0.05397612459974508
2012,VICALVARO,2165.6666666666665,8.608333333333333,84.4,,,,,,,,3526.67,,0.04538559037278793
